####################################################################################
####################################################################################
####################################################################################
###                                                                              ###
###                                                                              ###
###  LIBRARY OF TRIANGULATIONS                                                   ###
###  by Bruno Benedetti and Frank H. Lutz                                        ###
###  http://page.math.tu-berlin.de/~lutz/stellar/library_of_triangulations.html  ###
###                                                                              ###
###                                                                              ###
###  name of example:                                                            ###
###                                                                              ###
###    S_3_1000_2990                                                             ###
###                                                                              ###
###                                                                              ###
###  description:                                                                ###
###                                                                              ###
###    boundary 3-sphere of a stacked 4-polytope with 1000 vertices              ###
###                                                                              ###
###                                                                              ###
###  properties:                                                                 ###
###                                                                              ###
###    f=(1000,3990,5980,2990),                                                  ###
###    H_*=(Z,0,0,Z),                                                            ###
###    polytopal,                                                                ###
###    perfect discrete Morse vector: (1,0,0,1)                                  ###
###                                                                              ###
###                                                                              ###
###  references:                                                                 ###
###                                                                              ###
###    Folklore.                                                                 ###
###                                                                              ###
###    B. Benedetti and F. H. Lutz.                                              ###
###    Random discrete Morse theory and a new library of triangulations.         ###
###    Exp. Math. 23, 66-94 (2014).                                              ###
###                                                                              ###
###                                                                              ###
####################################################################################
####################################################################################
####################################################################################

1 2 3 4
7 101 119 184
7 101 119 465
7 101 184 187
7 103 291 651
7 106 112 227
7 106 121 217
7 106 121 312
7 106 217 660
7 106 234 343
7 106 234 897
7 106 287 585
7 106 343 496
7 106 585 683
7 106 607 660
7 106 607 704
7 106 683 704
7 112 227 248
7 115 132 182
7 115 182 519
7 115 275 892
7 115 519 573
7 119 144 168
7 119 168 359
7 119 184 454
7 119 208 327
7 119 208 359
7 119 465 671
7 121 312 667
7 121 376 667
7 121 376 695
7 121 489 870
7 121 695 802
7 122 656 666
7 127 165 461
7 127 444 461
7 130 620 909
7 144 168 682
7 165 444 842
7 165 461 744
7 165 744 842
7 168 208 359
7 168 208 861
7 182 519 812
7 205 231 333
7 205 231 895
7 205 333 659
7 217 287 295
7 217 287 585
7 217 585 607
7 217 607 660
7 234 343 368
7 234 368 590
7 270 510 733
7 312 376 667
7 367 383 427
7 444 461 744
7 444 744 842
7 585 607 683
7 607 683 704
8 14 74 150
8 14 74 249
8 14 150 943
8 14 249 872
8 14 360 715
8 14 715 872
8 16 59 759
8 16 110 946
8 16 125 416
8 16 125 580
8 16 416 946
8 74 79 345
8 74 150 477
8 74 194 210
8 74 194 477
8 74 249 525
8 79 154 992
8 110 125 193
8 110 125 743
8 110 416 743
8 110 416 946
8 125 416 743
8 125 580 582
8 150 194 477
8 150 194 875
8 154 542 800
8 194 210 678
8 194 875 960
8 249 360 589
8 249 360 715
8 249 589 616
8 249 715 872
10 15 17 394
10 15 117 394
10 15 117 851
10 15 160 541
10 17 117 394
10 17 117 421
10 17 174 751
10 17 421 751
10 117 174 358
10 117 174 421
10 117 358 640
10 151 290 552
10 151 290 581
10 174 421 751
10 290 581 752
10 290 694 742
10 290 694 752
10 581 694 752
10 694 742 784
11 26 33 418
11 26 33 853
11 26 50 382
11 26 179 382
11 26 179 831
11 26 209 831
11 26 418 680
11 33 52 192
11 33 52 196
11 33 181 317
11 33 196 887
11 33 317 384
11 33 384 887
11 33 418 524
11 33 524 947
11 33 594 668
11 33 668 947
11 50 179 382
11 52 181 363
11 52 192 253
11 52 196 363
11 57 341 857
11 57 468 857
11 64 98 987
11 67 172 378
11 67 172 993
11 67 378 550
11 67 495 882
11 67 565 882
11 82 138 146
11 82 138 449
11 138 146 570
11 138 282 386
11 138 282 570
11 146 282 570
11 179 209 831
11 181 196 735
11 181 196 771
11 181 317 735
11 181 363 771
11 192 253 479
11 196 317 384
11 196 317 735
11 196 363 771
11 196 384 887
11 341 468 857
11 495 565 882
11 524 594 668
11 524 668 947
12 13 22 29
12 13 22 952
12 13 29 102
12 13 32 65
12 13 32 425
12 13 61 70
12 13 61 463
12 13 65 787
12 13 70 229
12 13 102 520
12 13 203 294
12 13 224 402
12 13 224 906
12 13 229 491
12 13 294 609
12 13 425 633
12 13 491 906
12 13 609 633
12 13 787 952
12 22 32 108
12 22 65 441
12 22 65 787
12 22 99 108
12 22 99 441
12 22 787 952
12 27 155 170
12 29 102 177
12 32 65 326
12 32 99 108
12 32 99 304
12 32 203 294
12 32 294 425
12 32 304 326
12 36 72 268
12 36 145 268
12 36 145 995
12 61 463 990
12 65 99 441
12 65 99 811
12 65 304 326
12 65 304 811
12 70 224 229
12 72 94 429
12 72 94 632
12 72 145 152
12 72 145 404
12 72 152 950
12 72 268 404
12 99 304 811
12 115 140 481
12 145 152 236
12 145 268 404
12 152 236 447
12 224 229 491
12 224 491 906
12 294 425 609
12 425 609 633
13 20 25 142
13 20 25 498
13 20 37 305
13 20 41 42
13 20 41 142
13 20 101 300
13 20 101 374
13 20 122 283
13 20 122 656
13 20 300 392
13 20 392 498
13 22 24 644
13 22 29 126
13 22 32 71
13 22 32 322
13 22 65 675
13 22 65 787
13 22 71 675
13 22 126 215
13 22 141 218
13 22 141 322
13 22 206 531
13 22 215 435
13 22 435 518
13 22 518 529
13 22 529 531
13 22 644 791
13 22 787 952
13 24 31 204
13 24 204 389
13 24 389 433
13 25 41 664
13 25 101 119
13 25 101 300
13 25 119 144
13 25 142 664
13 25 300 423
13 25 392 432
13 25 392 858
13 25 423 432
13 25 498 858
13 29 102 407
13 29 126 439
13 29 401 439
13 29 401 670
13 31 35 349
13 31 53 85
13 31 53 414
13 31 78 271
13 31 78 587
13 31 85 271
13 31 313 349
13 31 313 587
13 32 65 71
13 32 141 322
13 32 203 294
13 32 294 425
13 35 53 285
13 35 53 488
13 35 60 83
13 35 78 313
13 35 78 627
13 35 83 220
13 35 105 188
13 35 105 776
13 35 188 285
13 35 313 349
13 35 445 776
13 35 488 627
13 37 280 792
13 37 424 562
13 37 539 562
13 37 539 792
13 41 142 664
13 53 78 240
13 53 78 488
13 53 85 240
13 53 105 188
13 53 105 687
13 53 188 411
13 53 285 411
13 53 371 395
13 53 371 687
13 60 83 251
13 61 70 314
13 61 199 499
13 61 199 806
13 61 486 966
13 61 499 966
13 65 71 675
13 70 224 803
13 70 224 991
13 70 229 460
13 70 314 462
13 70 437 514
13 70 437 991
13 70 460 803
13 78 85 240
13 78 85 925
13 78 271 720
13 78 298 720
13 78 298 925
13 78 313 587
13 78 488 781
13 78 627 781
13 85 271 298
13 85 298 925
13 101 119 184
13 101 184 187
13 102 407 915
13 102 520 891
13 105 371 687
13 105 445 776
13 119 184 454
13 122 656 666
13 126 206 215
13 126 401 439
13 188 285 411
13 199 486 499
13 206 215 435
13 206 435 518
13 206 518 529
13 206 529 774
13 206 531 774
13 224 229 460
13 224 229 491
13 224 437 823
13 224 437 991
13 224 460 803
13 224 491 906
13 271 298 720
13 280 284 711
13 280 424 539
13 280 539 792
13 294 425 609
13 300 392 423
13 314 462 710
13 392 423 432
13 392 498 858
13 424 539 562
13 425 609 633
13 437 514 951
13 486 499 966
13 488 627 781
13 529 531 855
13 529 774 855
13 531 774 855
14 38 89 106
14 38 106 112
14 38 112 422
14 38 157 369
14 38 157 480
14 38 161 385
14 38 161 480
14 38 366 422
14 38 385 482
14 74 150 904
14 89 106 121
14 89 121 489
14 89 130 261
14 89 223 257
14 89 223 261
14 89 257 303
14 106 121 217
14 106 217 558
14 106 287 558
14 112 366 777
14 112 422 621
14 112 621 777
14 121 489 870
14 130 223 261
14 130 223 630
14 130 316 319
14 130 316 387
14 130 387 490
14 130 490 630
14 157 161 207
14 157 161 480
14 217 287 295
14 217 287 558
14 223 257 813
14 223 316 387
14 223 387 490
14 223 490 630
14 249 360 715
14 249 715 986
14 249 872 986
14 366 422 621
14 366 621 777
14 715 872 986
15 17 117 315
15 17 117 394
15 17 315 837
15 39 93 135
15 39 93 728
15 39 124 428
15 39 135 428
15 93 124 135
15 93 124 734
15 93 734 808
15 117 315 415
15 124 135 841
15 124 428 841
15 135 428 841
16 110 125 289
16 110 125 416
16 110 416 946
16 125 289 484
16 289 484 996
16 289 655 930
16 289 930 996
16 484 655 930
16 484 930 996
17 117 174 421
17 117 315 619
17 174 421 751
18 19 21 185
18 19 21 205
18 19 28 40
18 19 28 907
18 19 879 907
18 21 127 165
18 21 185 362
18 21 205 400
18 21 231 400
18 28 107 163
18 28 107 910
18 28 131 910
18 28 163 241
18 28 879 907
18 107 131 273
18 107 131 910
18 107 273 309
18 107 309 347
18 107 337 509
18 107 497 509
18 131 273 551
18 205 231 400
18 205 231 895
18 213 692 844
18 309 347 475
18 337 497 509
19 21 123 244
19 21 244 693
19 21 338 693
19 28 40 247
19 28 299 494
19 28 299 832
19 28 494 940
19 28 588 604
19 28 604 832
19 28 879 907
19 244 338 693
19 299 588 604
19 299 604 832
20 25 41 142
20 25 41 430
20 25 101 467
20 25 300 392
20 25 300 593
20 25 301 696
20 25 301 854
20 25 392 498
20 25 467 696
20 25 572 593
20 25 572 854
20 37 51 334
20 37 51 530
20 37 111 713
20 37 243 334
20 37 243 457
20 37 457 713
20 41 42 323
20 41 201 323
20 42 201 440
20 42 323 440
20 51 111 455
20 51 243 455
20 51 243 679
20 51 334 408
20 51 408 679
20 51 530 969
20 51 569 719
20 101 300 301
20 101 301 467
20 111 243 455
20 111 243 974
20 111 457 713
20 111 457 937
20 111 937 974
20 201 323 440
20 243 334 408
20 243 408 679
20 243 457 937
20 243 937 974
20 300 301 572
20 300 572 661
20 300 593 661
20 301 467 729
20 301 572 854
20 301 696 729
20 467 696 729
20 572 593 661
21 127 165 444
21 127 442 483
21 205 231 333
21 205 231 724
21 205 333 659
21 205 400 778
21 205 724 778
21 231 400 739
21 231 724 739
21 244 338 693
21 400 724 739
21 400 724 778
22 29 126 306
22 29 216 306
22 32 65 99
22 32 65 532
22 32 71 532
22 32 99 108
22 32 141 322
22 65 71 532
22 65 71 675
22 65 99 441
22 126 206 215
22 126 216 324
22 126 216 677
22 126 306 677
22 126 324 978
22 206 215 717
22 206 435 518
22 206 435 717
22 206 518 921
22 206 529 531
22 206 529 819
22 206 722 741
22 206 722 819
22 206 741 921
22 215 435 723
22 215 717 723
22 216 306 846
22 216 677 846
22 306 677 846
22 435 717 723
22 518 529 722
22 518 722 741
22 518 741 921
22 529 722 819
24 31 44 702
24 44 48 517
24 44 63 517
24 48 63 517
24 204 389 391
24 389 391 709
25 41 142 664
25 101 119 465
25 101 300 301
25 101 301 500
25 101 467 500
25 119 144 916
25 119 168 221
25 119 168 388
25 119 208 221
25 119 208 635
25 119 327 635
25 119 388 916
25 119 465 671
25 144 168 388
25 144 168 682
25 144 388 916
25 168 208 221
25 168 208 861
25 208 327 635
25 300 301 572
25 300 392 423
25 300 572 593
25 301 467 696
25 301 467 746
25 301 500 746
25 301 572 854
25 392 423 432
25 392 498 858
25 467 500 864
25 467 746 864
25 500 746 864
26 33 49 109
26 33 49 331
26 33 109 133
26 33 133 602
26 33 226 331
26 33 226 393
26 34 84 100
26 34 100 134
26 34 134 805
26 34 286 350
26 34 286 522
26 34 321 364
26 34 321 885
26 34 364 965
26 49 109 547
26 49 226 672
26 49 331 672
26 50 179 180
26 50 179 382
26 109 133 278
26 109 547 636
26 179 180 788
26 179 209 831
26 226 331 815
26 226 672 815
26 321 364 564
26 331 672 815
26 364 564 623
26 547 636 718
27 155 170 452
27 155 448 452
27 170 448 452
27 170 448 553
27 170 553 637
28 40 247 344
28 40 279 625
28 40 344 556
28 40 556 625
28 107 131 910
28 107 131 938
28 107 163 281
28 107 281 600
28 247 279 344
28 279 344 556
28 279 556 625
28 299 494 516
28 299 588 604
28 299 588 890
28 299 604 832
29 102 177 618
29 126 216 306
29 126 401 544
29 126 439 615
29 126 544 716
29 126 615 716
29 401 439 544
29 439 544 615
29 544 615 716
31 35 53 78
31 35 53 87
31 35 78 313
31 35 313 349
31 44 173 398
31 44 173 881
31 44 239 405
31 44 239 763
31 44 277 405
31 44 398 597
31 44 597 914
31 44 763 881
31 53 78 85
31 53 87 443
31 53 443 560
31 78 85 473
31 78 271 473
31 78 313 587
31 85 271 764
31 85 473 764
31 173 239 763
31 173 259 944
31 173 763 881
31 239 277 405
31 239 277 624
31 271 473 764
31 443 560 747
31 443 648 747
31 560 648 920
31 560 747 920
31 648 747 920
32 65 71 532
32 65 99 304
32 65 304 829
32 65 326 829
32 304 326 829
33 49 226 453
33 49 331 453
33 52 181 196
33 133 602 638
33 181 196 502
33 181 317 502
33 196 317 436
33 196 317 502
33 196 384 732
33 196 384 887
33 196 436 929
33 196 732 929
33 226 331 453
33 317 384 436
33 384 436 732
33 436 732 929
33 524 594 981
33 524 668 810
33 524 668 947
33 524 810 981
33 594 668 911
33 594 810 911
33 594 810 981
33 668 810 911
34 100 134 913
34 286 470 884
34 286 646 884
34 470 646 884
35 53 78 488
35 53 105 953
35 53 188 285
35 53 188 998
35 53 953 998
35 60 83 888
35 60 90 297
35 60 90 888
35 68 354 413
35 68 354 979
35 78 488 627
35 83 90 195
35 83 90 888
35 90 297 617
35 105 188 953
35 105 445 776
35 105 445 918
35 188 953 998
36 54 58 250
36 54 186 250
36 54 370 390
36 54 370 419
36 58 86 970
36 58 186 250
36 58 272 730
36 58 730 970
36 72 73 190
36 72 73 934
36 72 91 256
36 72 145 302
36 72 190 403
36 72 256 934
36 72 268 302
36 73 91 639
36 73 176 245
36 73 245 583
36 73 256 639
36 73 256 934
36 73 583 968
36 86 272 730
36 86 272 770
36 86 730 970
36 91 256 639
36 116 511 712
36 145 268 302
36 370 390 549
36 370 549 840
36 370 840 900
36 390 549 591
37 51 111 650
37 51 111 869
37 51 243 334
37 51 243 650
37 111 243 457
37 111 243 726
37 111 457 713
37 111 650 726
37 243 650 726
37 280 424 539
37 280 539 792
37 424 539 562
38 56 69 274
38 56 69 355
38 56 81 274
38 69 81 377
38 69 81 923
38 69 274 335
38 69 310 962
38 69 320 458
38 69 320 757
38 69 335 377
38 69 355 365
38 69 757 962
38 81 274 830
38 81 335 377
38 81 335 830
38 89 106 234
38 106 112 227
38 106 234 897
38 112 227 994
38 112 248 994
38 112 366 422
38 157 161 410
38 157 161 480
38 157 164 230
38 157 167 727
38 157 211 230
38 157 211 563
38 157 296 410
38 157 296 658
38 157 412 727
38 157 563 658
38 161 164 211
38 161 211 296
38 161 296 450
38 161 410 450
38 164 211 230
38 167 233 903
38 167 412 727
38 211 296 563
38 227 248 994
38 274 335 830
38 296 410 595
38 296 450 595
38 296 563 658
38 310 320 596
38 310 320 757
38 310 417 596
38 310 757 962
38 320 417 596
38 410 450 595
39 93 113 375
39 93 124 212
39 93 124 267
39 93 135 674
39 93 212 765
39 93 267 674
39 113 255 501
39 124 135 428
39 124 135 568
39 124 267 568
39 135 267 622
39 135 267 674
39 135 568 622
39 212 765 939
39 255 501 628
39 267 568 622
40 247 279 344
40 279 344 556
40 279 556 625
41 42 201 323
42 201 323 440
44 48 63 517
44 173 239 763
44 173 763 881
44 239 277 352
44 239 277 405
46 55 139 307
46 55 292 612
46 55 534 877
46 139 606 761
46 139 606 852
46 139 755 852
46 606 755 852
47 77 88 158
47 77 96 643
47 77 96 828
47 77 158 361
47 77 361 793
47 77 793 828
47 88 96 158
47 88 162 191
47 96 158 361
47 96 361 793
47 96 793 828
47 162 252 673
47 162 252 999
47 252 673 801
48 159 225 932
48 225 318 476
48 225 476 493
49 226 331 453
49 226 331 672
50 179 180 515
50 179 515 586
50 179 586 894
51 111 243 650
51 111 243 653
51 111 455 653
51 243 334 472
51 243 408 472
51 243 408 679
51 243 455 653
51 334 408 472
52 181 196 902
52 181 363 902
52 196 363 902
53 78 85 240
53 105 188 953
53 105 371 687
53 188 285 705
53 188 411 883
53 188 705 883
53 188 953 998
53 285 411 705
53 371 395 663
53 411 705 883
54 58 186 250
54 58 186 689
54 58 269 288
54 58 269 839
54 58 689 839
54 186 269 689
54 269 288 566
54 269 689 839
55 139 307 889
55 143 175 917
55 175 474 942
55 175 697 942
55 178 238 311
55 474 697 942
56 69 81 95
56 69 81 274
56 69 95 129
56 69 367 383
56 367 383 427
57 75 118 745
57 341 468 857
58 86 272 608
58 86 272 730
58 86 730 970
58 186 269 689
58 186 269 700
58 269 689 839
58 272 608 825
58 272 786 825
58 608 786 825
60 68 104 183
60 68 104 357
60 68 183 260
60 68 260 346
60 68 346 772
60 83 90 555
60 83 90 888
60 83 251 567
60 83 555 967
60 104 114 406
60 104 114 935
60 104 357 503
60 104 406 561
60 104 512 603
60 104 512 685
60 104 603 935
60 114 406 505
60 114 512 603
60 114 603 935
60 406 505 540
60 505 540 896
61 199 486 487
61 199 486 499
61 486 499 966
65 99 304 811
65 304 326 829
66 103 291 651
66 270 510 733
67 495 565 984
67 495 882 984
67 565 882 984
68 260 346 848
69 81 274 954
69 81 335 863
69 81 335 931
69 81 377 931
69 81 863 954
69 95 129 912
69 274 335 863
69 274 863 954
69 310 320 757
69 310 757 962
69 335 377 931
70 224 229 460
70 224 437 991
70 224 460 803
72 73 91 256
72 73 190 235
72 73 235 265
72 73 256 934
72 73 265 874
72 73 725 874
72 145 268 328
72 145 268 404
72 145 302 799
72 145 328 523
72 145 523 799
72 265 725 874
72 268 302 328
72 302 328 523
72 302 523 957
72 302 799 957
72 523 799 957
73 91 256 908
73 91 639 908
73 176 263 469
73 235 265 956
73 256 639 908
73 265 725 874
74 150 194 707
74 150 477 707
74 194 210 372
74 194 477 707
77 88 96 97
77 88 96 158
77 88 97 545
77 88 147 545
77 96 97 972
77 96 158 380
77 96 361 380
77 96 361 793
77 96 793 828
77 97 147 545
77 97 147 919
77 158 361 836
77 158 380 836
77 361 380 836
78 85 271 473
78 85 271 773
78 85 298 356
78 85 298 925
78 85 356 773
78 271 298 356
78 271 298 720
78 271 356 773
78 488 627 781
81 274 335 830
81 274 335 863
81 274 863 954
81 335 377 931
82 138 146 647
83 90 195 262
83 90 555 948
83 90 571 948
83 251 567 838
83 555 571 948
85 271 298 356
85 271 356 773
85 271 473 764
88 96 97 120
88 96 120 264
88 96 264 798
88 97 120 446
88 97 147 545
88 97 147 809
88 120 264 266
88 120 266 652
88 264 266 845
89 106 121 577
89 106 234 847
89 106 312 577
89 106 343 496
89 106 343 847
89 121 312 376
89 121 312 577
89 121 376 695
89 121 695 802
89 130 223 261
89 234 343 714
89 234 343 847
89 234 368 590
89 234 368 714
89 257 303 843
89 257 843 977
89 343 368 714
90 555 571 782
90 555 571 948
90 555 748 989
90 555 782 963
90 555 963 989
90 571 748 782
90 748 782 963
90 748 963 989
91 256 639 908
92 148 156 232
93 113 375 508
93 124 135 267
93 124 212 926
93 124 734 886
93 124 849 926
93 135 267 905
93 135 674 905
93 212 849 926
93 267 674 905
93 375 508 533
96 97 120 817
96 158 361 380
101 301 467 500
104 114 512 603
104 114 603 935
106 121 312 577
106 217 287 558
106 217 287 585
106 217 585 607
106 217 607 660
106 234 343 847
106 585 607 683
106 607 683 704
107 131 273 507
107 273 309 850
107 337 497 753
107 337 497 982
107 337 509 753
107 379 451 822
107 379 451 901
107 497 509 753
110 125 289 775
110 125 416 743
111 243 455 653
111 243 457 937
111 243 650 726
111 243 937 974
112 227 248 994
112 366 422 621
112 366 621 777
113 375 508 521
115 132 182 548
115 132 222 237
115 132 222 548
115 132 237 242
115 132 242 381
115 182 222 579
115 182 222 634
115 182 258 478
115 182 258 665
115 182 434 579
115 182 434 807
115 182 519 598
115 182 548 634
115 182 665 807
115 222 258 434
115 222 434 579
115 222 548 634
115 237 242 409
115 242 381 396
115 242 409 576
115 258 434 665
115 381 396 574
115 434 665 807
116 511 712 750
117 174 358 641
117 174 557 924
117 174 641 924
117 315 415 584
117 358 557 641
117 358 557 933
117 557 641 924
119 144 168 388
119 144 388 916
119 168 208 221
119 168 208 359
119 208 327 635
121 312 376 667
124 135 267 568
124 135 428 841
124 212 849 926
126 216 306 677
126 216 324 973
126 401 439 544
126 439 544 615
126 544 615 716
127 165 444 461
130 223 316 387
130 223 387 490
130 223 490 630
130 316 319 330
131 273 551 699
132 182 222 548
135 267 568 622
135 267 674 905
138 146 282 570
138 146 647 876
138 282 386 485
139 606 755 852
145 152 236 795
145 152 426 438
145 152 438 536
145 152 536 626
145 152 626 804
145 152 795 804
145 236 426 438
145 236 438 631
145 236 536 626
145 236 536 631
145 236 626 795
145 268 302 328
145 302 328 654
145 302 523 654
145 302 523 799
145 328 523 818
145 328 654 818
145 438 536 631
145 523 654 818
145 626 795 804
148 156 232 537
150 194 477 707
152 236 426 438
152 236 426 611
152 236 438 536
152 236 536 626
152 236 611 749
152 236 626 795
152 626 795 804
155 170 448 452
157 161 164 211
157 161 164 219
157 161 197 878
157 161 207 506
157 161 211 296
157 161 214 219
157 161 214 878
157 161 296 410
157 164 197 342
157 164 197 601
157 164 211 790
157 164 214 340
157 164 214 614
157 164 219 340
157 164 230 790
157 164 325 614
157 164 325 827
157 164 342 827
157 167 412 727
157 167 412 959
157 167 941 959
157 197 214 878
157 197 214 927
157 197 325 342
157 197 325 927
157 207 506 535
157 211 230 790
157 211 296 563
157 214 219 543
157 214 325 731
157 214 325 927
157 214 340 431
157 214 431 578
157 214 543 578
157 214 614 731
157 219 340 431
157 219 431 543
157 296 563 658
157 325 342 827
157 325 614 731
157 412 941 959
157 431 543 578
158 361 380 836
161 164 197 214
161 164 214 893
161 164 219 754
161 164 754 893
161 197 214 878
161 207 506 834
161 207 613 834
161 214 219 754
161 214 754 893
161 296 410 610
161 296 450 610
161 410 450 610
161 506 613 834
164 197 214 325
164 197 325 342
164 197 601 873
164 197 684 873
164 211 230 790
164 214 219 340
164 214 219 754
164 214 325 614
164 214 754 893
164 325 342 827
164 601 684 873
165 444 461 744
165 444 744 842
167 412 941 959
170 448 553 824
174 358 557 641
174 557 641 924
175 474 697 942
176 263 469 738
178 238 311 351
178 238 351 629
178 311 351 538
181 196 317 502
181 196 317 735
181 196 363 771
181 196 363 902
182 222 258 434
182 222 434 579
182 222 548 634
182 258 434 665
182 434 665 807
182 519 598 737
188 285 411 705
188 411 705 883
196 317 384 436
196 384 436 732
196 436 732 929
197 214 325 927
197 601 684 873
205 231 400 724
205 400 724 778
206 215 435 717
206 518 529 722
206 518 722 741
206 518 741 921
206 529 531 774
206 529 722 819
207 506 613 834
213 692 708 740
213 692 740 785
214 219 340 431
214 219 431 686
214 219 543 686
214 325 614 731
214 431 543 578
214 431 543 945
214 431 686 945
214 543 686 945
215 435 717 723
216 306 677 846
219 431 543 686
226 331 672 815
231 400 724 739
234 343 368 714
236 438 536 631
243 334 408 472
249 715 872 986
251 567 838 865
272 608 786 825
286 470 646 884
289 484 655 930
289 484 930 996
290 581 694 752
296 410 450 595
296 410 450 610
300 572 593 661
301 467 500 746
301 467 696 797
301 467 729 797
301 696 729 797
302 328 523 654
302 523 799 957
309 347 475 997
310 320 417 492
310 320 417 642
310 320 596 642
310 417 596 642
316 319 330 794
320 417 596 642
328 523 654 818
337 399 513 783
337 497 509 753
371 395 663 669
371 395 669 1000
379 451 456 559
381 396 574 688
396 574 688 760
431 543 686 945
443 560 648 747
467 500 746 864
467 696 729 797
495 565 882 984
511 712 750 860
511 712 780 860
511 750 780 860
524 594 668 810
524 594 810 981
529 531 774 855
547 636 718 762
555 571 748 782
555 748 782 963
555 748 963 989
560 648 747 920
594 668 810 911
712 750 780 860

