####################################################################################
####################################################################################
####################################################################################
###                                                                              ###
###                                                                              ###
###  LIBRARY OF TRIANGULATIONS                                                   ###
###  by Bruno Benedetti and Frank H. Lutz                                        ###
###  http://page.math.tu-berlin.de/~lutz/stellar/library_of_triangulations.html  ###
###                                                                              ###
###                                                                              ###
###  name of example:                                                            ###
###                                                                              ###
###    S_3_100_4850                                                              ###
###                                                                              ###
###                                                                              ###
###  description:                                                                ###
###                                                                              ###
###    boundary 3-sphere of the cyclic 4-polytope with 100 vertices              ###
###                                                                              ###
###                                                                              ###
###  properties:                                                                 ###
###                                                                              ###
###    f=(100,4950,9700,4850),                                                   ###
###    H_*=(Z,0,0,Z),                                                            ###
###    perfect discrete Morse vector: (1,0,0,1)                                  ###
###                                                                              ###
###                                                                              ###
###  references:                                                                 ###
###                                                                              ###
###    Folklore.                                                                 ###
###                                                                              ###
###    B. Benedetti and F. H. Lutz.                                              ###
###    Random discrete Morse theory and a new library of triangulations.         ###
###    Exp. Math. 23, 66-94 (2014).                                              ###
###                                                                              ###
###                                                                              ###
####################################################################################
####################################################################################
####################################################################################

1 2 3 4
17 18 99 100
18 19 20 21
18 19 21 22
18 19 22 23
18 19 23 24
18 19 24 25
18 19 25 26
18 19 26 27
18 19 27 28
18 19 28 29
18 19 29 30
18 19 30 31
18 19 31 32
18 19 32 33
18 19 33 34
18 19 34 35
18 19 35 36
18 19 36 37
18 19 37 38
18 19 38 39
18 19 39 40
18 19 40 41
18 19 41 42
18 19 42 43
18 19 43 44
18 19 44 45
18 19 45 46
18 19 46 47
18 19 47 48
18 19 48 49
18 19 49 50
18 19 50 51
18 19 51 52
18 19 52 53
18 19 53 54
18 19 54 55
18 19 55 56
18 19 56 57
18 19 57 58
18 19 58 59
18 19 59 60
18 19 60 61
18 19 61 62
18 19 62 63
18 19 63 64
18 19 64 65
18 19 65 66
18 19 66 67
18 19 67 68
18 19 68 69
18 19 69 70
18 19 70 71
18 19 71 72
18 19 72 73
18 19 73 74
18 19 74 75
18 19 75 76
18 19 76 77
18 19 77 78
18 19 78 79
18 19 79 80
18 19 80 81
18 19 81 82
18 19 82 83
18 19 83 84
18 19 84 85
18 19 85 86
18 19 86 87
18 19 87 88
18 19 88 89
18 19 89 90
18 19 90 91
18 19 91 92
18 19 92 93
18 19 93 94
18 19 94 95
18 19 95 96
18 19 96 97
18 19 97 98
18 19 98 99
18 19 99 100
19 20 21 22
19 20 22 23
19 20 23 24
19 20 24 25
19 20 25 26
19 20 26 27
19 20 27 28
19 20 28 29
19 20 29 30
19 20 30 31
19 20 31 32
19 20 32 33
19 20 33 34
19 20 34 35
19 20 35 36
19 20 36 37
19 20 37 38
19 20 38 39
19 20 39 40
19 20 40 41
19 20 41 42
19 20 42 43
19 20 43 44
19 20 44 45
19 20 45 46
19 20 46 47
19 20 47 48
19 20 48 49
19 20 49 50
19 20 50 51
19 20 51 52
19 20 52 53
19 20 53 54
19 20 54 55
19 20 55 56
19 20 56 57
19 20 57 58
19 20 58 59
19 20 59 60
19 20 60 61
19 20 61 62
19 20 62 63
19 20 63 64
19 20 64 65
19 20 65 66
19 20 66 67
19 20 67 68
19 20 68 69
19 20 69 70
19 20 70 71
19 20 71 72
19 20 72 73
19 20 73 74
19 20 74 75
19 20 75 76
19 20 76 77
19 20 77 78
19 20 78 79
19 20 79 80
19 20 80 81
19 20 81 82
19 20 82 83
19 20 83 84
19 20 84 85
19 20 85 86
19 20 86 87
19 20 87 88
19 20 88 89
19 20 89 90
19 20 90 91
19 20 91 92
19 20 92 93
19 20 93 94
19 20 94 95
19 20 95 96
19 20 96 97
19 20 97 98
19 20 98 99
19 20 99 100
20 21 22 23
20 21 23 24
20 21 24 25
20 21 25 26
20 21 26 27
20 21 27 28
20 21 28 29
20 21 29 30
20 21 30 31
20 21 31 32
20 21 32 33
20 21 33 34
20 21 34 35
20 21 35 36
20 21 36 37
20 21 37 38
20 21 38 39
20 21 39 40
20 21 40 41
20 21 41 42
20 21 42 43
20 21 43 44
20 21 44 45
20 21 45 46
20 21 46 47
20 21 47 48
20 21 48 49
20 21 49 50
20 21 50 51
20 21 51 52
20 21 52 53
20 21 53 54
20 21 54 55
20 21 55 56
20 21 56 57
20 21 57 58
20 21 58 59
20 21 59 60
20 21 60 61
20 21 61 62
20 21 62 63
20 21 63 64
20 21 64 65
20 21 65 66
20 21 66 67
20 21 67 68
20 21 68 69
20 21 69 70
20 21 70 71
20 21 71 72
20 21 72 73
20 21 73 74
20 21 74 75
20 21 75 76
20 21 76 77
20 21 77 78
20 21 78 79
20 21 79 80
20 21 80 81
20 21 81 82
20 21 82 83
20 21 83 84
20 21 84 85
20 21 85 86
20 21 86 87
20 21 87 88
20 21 88 89
20 21 89 90
20 21 90 91
20 21 91 92
20 21 92 93
20 21 93 94
20 21 94 95
20 21 95 96
20 21 96 97
20 21 97 98
20 21 98 99
20 21 99 100
21 22 23 24
21 22 24 25
21 22 25 26
21 22 26 27
21 22 27 28
21 22 28 29
21 22 29 30
21 22 30 31
21 22 31 32
21 22 32 33
21 22 33 34
21 22 34 35
21 22 35 36
21 22 36 37
21 22 37 38
21 22 38 39
21 22 39 40
21 22 40 41
21 22 41 42
21 22 42 43
21 22 43 44
21 22 44 45
21 22 45 46
21 22 46 47
21 22 47 48
21 22 48 49
21 22 49 50
21 22 50 51
21 22 51 52
21 22 52 53
21 22 53 54
21 22 54 55
21 22 55 56
21 22 56 57
21 22 57 58
21 22 58 59
21 22 59 60
21 22 60 61
21 22 61 62
21 22 62 63
21 22 63 64
21 22 64 65
21 22 65 66
21 22 66 67
21 22 67 68
21 22 68 69
21 22 69 70
21 22 70 71
21 22 71 72
21 22 72 73
21 22 73 74
21 22 74 75
21 22 75 76
21 22 76 77
21 22 77 78
21 22 78 79
21 22 79 80
21 22 80 81
21 22 81 82
21 22 82 83
21 22 83 84
21 22 84 85
21 22 85 86
21 22 86 87
21 22 87 88
21 22 88 89
21 22 89 90
21 22 90 91
21 22 91 92
21 22 92 93
21 22 93 94
21 22 94 95
21 22 95 96
21 22 96 97
21 22 97 98
21 22 98 99
21 22 99 100
22 23 24 25
22 23 25 26
22 23 26 27
22 23 27 28
22 23 28 29
22 23 29 30
22 23 30 31
22 23 31 32
22 23 32 33
22 23 33 34
22 23 34 35
22 23 35 36
22 23 36 37
22 23 37 38
22 23 38 39
22 23 39 40
22 23 40 41
22 23 41 42
22 23 42 43
22 23 43 44
22 23 44 45
22 23 45 46
22 23 46 47
22 23 47 48
22 23 48 49
22 23 49 50
22 23 50 51
22 23 51 52
22 23 52 53
22 23 53 54
22 23 54 55
22 23 55 56
22 23 56 57
22 23 57 58
22 23 58 59
22 23 59 60
22 23 60 61
22 23 61 62
22 23 62 63
22 23 63 64
22 23 64 65
22 23 65 66
22 23 66 67
22 23 67 68
22 23 68 69
22 23 69 70
22 23 70 71
22 23 71 72
22 23 72 73
22 23 73 74
22 23 74 75
22 23 75 76
22 23 76 77
22 23 77 78
22 23 78 79
22 23 79 80
22 23 80 81
22 23 81 82
22 23 82 83
22 23 83 84
22 23 84 85
22 23 85 86
22 23 86 87
22 23 87 88
22 23 88 89
22 23 89 90
22 23 90 91
22 23 91 92
22 23 92 93
22 23 93 94
22 23 94 95
22 23 95 96
22 23 96 97
22 23 97 98
22 23 98 99
22 23 99 100
23 24 25 26
23 24 26 27
23 24 27 28
23 24 28 29
23 24 29 30
23 24 30 31
23 24 31 32
23 24 32 33
23 24 33 34
23 24 34 35
23 24 35 36
23 24 36 37
23 24 37 38
23 24 38 39
23 24 39 40
23 24 40 41
23 24 41 42
23 24 42 43
23 24 43 44
23 24 44 45
23 24 45 46
23 24 46 47
23 24 47 48
23 24 48 49
23 24 49 50
23 24 50 51
23 24 51 52
23 24 52 53
23 24 53 54
23 24 54 55
23 24 55 56
23 24 56 57
23 24 57 58
23 24 58 59
23 24 59 60
23 24 60 61
23 24 61 62
23 24 62 63
23 24 63 64
23 24 64 65
23 24 65 66
23 24 66 67
23 24 67 68
23 24 68 69
23 24 69 70
23 24 70 71
23 24 71 72
23 24 72 73
23 24 73 74
23 24 74 75
23 24 75 76
23 24 76 77
23 24 77 78
23 24 78 79
23 24 79 80
23 24 80 81
23 24 81 82
23 24 82 83
23 24 83 84
23 24 84 85
23 24 85 86
23 24 86 87
23 24 87 88
23 24 88 89
23 24 89 90
23 24 90 91
23 24 91 92
23 24 92 93
23 24 93 94
23 24 94 95
23 24 95 96
23 24 96 97
23 24 97 98
23 24 98 99
23 24 99 100
24 25 26 27
24 25 27 28
24 25 28 29
24 25 29 30
24 25 30 31
24 25 31 32
24 25 32 33
24 25 33 34
24 25 34 35
24 25 35 36
24 25 36 37
24 25 37 38
24 25 38 39
24 25 39 40
24 25 40 41
24 25 41 42
24 25 42 43
24 25 43 44
24 25 44 45
24 25 45 46
24 25 46 47
24 25 47 48
24 25 48 49
24 25 49 50
24 25 50 51
24 25 51 52
24 25 52 53
24 25 53 54
24 25 54 55
24 25 55 56
24 25 56 57
24 25 57 58
24 25 58 59
24 25 59 60
24 25 60 61
24 25 61 62
24 25 62 63
24 25 63 64
24 25 64 65
24 25 65 66
24 25 66 67
24 25 67 68
24 25 68 69
24 25 69 70
24 25 70 71
24 25 71 72
24 25 72 73
24 25 73 74
24 25 74 75
24 25 75 76
24 25 76 77
24 25 77 78
24 25 78 79
24 25 79 80
24 25 80 81
24 25 81 82
24 25 82 83
24 25 83 84
24 25 84 85
24 25 85 86
24 25 86 87
24 25 87 88
24 25 88 89
24 25 89 90
24 25 90 91
24 25 91 92
24 25 92 93
24 25 93 94
24 25 94 95
24 25 95 96
24 25 96 97
24 25 97 98
24 25 98 99
24 25 99 100
25 26 27 28
25 26 28 29
25 26 29 30
25 26 30 31
25 26 31 32
25 26 32 33
25 26 33 34
25 26 34 35
25 26 35 36
25 26 36 37
25 26 37 38
25 26 38 39
25 26 39 40
25 26 40 41
25 26 41 42
25 26 42 43
25 26 43 44
25 26 44 45
25 26 45 46
25 26 46 47
25 26 47 48
25 26 48 49
25 26 49 50
25 26 50 51
25 26 51 52
25 26 52 53
25 26 53 54
25 26 54 55
25 26 55 56
25 26 56 57
25 26 57 58
25 26 58 59
25 26 59 60
25 26 60 61
25 26 61 62
25 26 62 63
25 26 63 64
25 26 64 65
25 26 65 66
25 26 66 67
25 26 67 68
25 26 68 69
25 26 69 70
25 26 70 71
25 26 71 72
25 26 72 73
25 26 73 74
25 26 74 75
25 26 75 76
25 26 76 77
25 26 77 78
25 26 78 79
25 26 79 80
25 26 80 81
25 26 81 82
25 26 82 83
25 26 83 84
25 26 84 85
25 26 85 86
25 26 86 87
25 26 87 88
25 26 88 89
25 26 89 90
25 26 90 91
25 26 91 92
25 26 92 93
25 26 93 94
25 26 94 95
25 26 95 96
25 26 96 97
25 26 97 98
25 26 98 99
25 26 99 100
26 27 28 29
26 27 29 30
26 27 30 31
26 27 31 32
26 27 32 33
26 27 33 34
26 27 34 35
26 27 35 36
26 27 36 37
26 27 37 38
26 27 38 39
26 27 39 40
26 27 40 41
26 27 41 42
26 27 42 43
26 27 43 44
26 27 44 45
26 27 45 46
26 27 46 47
26 27 47 48
26 27 48 49
26 27 49 50
26 27 50 51
26 27 51 52
26 27 52 53
26 27 53 54
26 27 54 55
26 27 55 56
26 27 56 57
26 27 57 58
26 27 58 59
26 27 59 60
26 27 60 61
26 27 61 62
26 27 62 63
26 27 63 64
26 27 64 65
26 27 65 66
26 27 66 67
26 27 67 68
26 27 68 69
26 27 69 70
26 27 70 71
26 27 71 72
26 27 72 73
26 27 73 74
26 27 74 75
26 27 75 76
26 27 76 77
26 27 77 78
26 27 78 79
26 27 79 80
26 27 80 81
26 27 81 82
26 27 82 83
26 27 83 84
26 27 84 85
26 27 85 86
26 27 86 87
26 27 87 88
26 27 88 89
26 27 89 90
26 27 90 91
26 27 91 92
26 27 92 93
26 27 93 94
26 27 94 95
26 27 95 96
26 27 96 97
26 27 97 98
26 27 98 99
26 27 99 100
27 28 29 30
27 28 30 31
27 28 31 32
27 28 32 33
27 28 33 34
27 28 34 35
27 28 35 36
27 28 36 37
27 28 37 38
27 28 38 39
27 28 39 40
27 28 40 41
27 28 41 42
27 28 42 43
27 28 43 44
27 28 44 45
27 28 45 46
27 28 46 47
27 28 47 48
27 28 48 49
27 28 49 50
27 28 50 51
27 28 51 52
27 28 52 53
27 28 53 54
27 28 54 55
27 28 55 56
27 28 56 57
27 28 57 58
27 28 58 59
27 28 59 60
27 28 60 61
27 28 61 62
27 28 62 63
27 28 63 64
27 28 64 65
27 28 65 66
27 28 66 67
27 28 67 68
27 28 68 69
27 28 69 70
27 28 70 71
27 28 71 72
27 28 72 73
27 28 73 74
27 28 74 75
27 28 75 76
27 28 76 77
27 28 77 78
27 28 78 79
27 28 79 80
27 28 80 81
27 28 81 82
27 28 82 83
27 28 83 84
27 28 84 85
27 28 85 86
27 28 86 87
27 28 87 88
27 28 88 89
27 28 89 90
27 28 90 91
27 28 91 92
27 28 92 93
27 28 93 94
27 28 94 95
27 28 95 96
27 28 96 97
27 28 97 98
27 28 98 99
27 28 99 100
28 29 30 31
28 29 31 32
28 29 32 33
28 29 33 34
28 29 34 35
28 29 35 36
28 29 36 37
28 29 37 38
28 29 38 39
28 29 39 40
28 29 40 41
28 29 41 42
28 29 42 43
28 29 43 44
28 29 44 45
28 29 45 46
28 29 46 47
28 29 47 48
28 29 48 49
28 29 49 50
28 29 50 51
28 29 51 52
28 29 52 53
28 29 53 54
28 29 54 55
28 29 55 56
28 29 56 57
28 29 57 58
28 29 58 59
28 29 59 60
28 29 60 61
28 29 61 62
28 29 62 63
28 29 63 64
28 29 64 65
28 29 65 66
28 29 66 67
28 29 67 68
28 29 68 69
28 29 69 70
28 29 70 71
28 29 71 72
28 29 72 73
28 29 73 74
28 29 74 75
28 29 75 76
28 29 76 77
28 29 77 78
28 29 78 79
28 29 79 80
28 29 80 81
28 29 81 82
28 29 82 83
28 29 83 84
28 29 84 85
28 29 85 86
28 29 86 87
28 29 87 88
28 29 88 89
28 29 89 90
28 29 90 91
28 29 91 92
28 29 92 93
28 29 93 94
28 29 94 95
28 29 95 96
28 29 96 97
28 29 97 98
28 29 98 99
28 29 99 100
29 30 31 32
29 30 32 33
29 30 33 34
29 30 34 35
29 30 35 36
29 30 36 37
29 30 37 38
29 30 38 39
29 30 39 40
29 30 40 41
29 30 41 42
29 30 42 43
29 30 43 44
29 30 44 45
29 30 45 46
29 30 46 47
29 30 47 48
29 30 48 49
29 30 49 50
29 30 50 51
29 30 51 52
29 30 52 53
29 30 53 54
29 30 54 55
29 30 55 56
29 30 56 57
29 30 57 58
29 30 58 59
29 30 59 60
29 30 60 61
29 30 61 62
29 30 62 63
29 30 63 64
29 30 64 65
29 30 65 66
29 30 66 67
29 30 67 68
29 30 68 69
29 30 69 70
29 30 70 71
29 30 71 72
29 30 72 73
29 30 73 74
29 30 74 75
29 30 75 76
29 30 76 77
29 30 77 78
29 30 78 79
29 30 79 80
29 30 80 81
29 30 81 82
29 30 82 83
29 30 83 84
29 30 84 85
29 30 85 86
29 30 86 87
29 30 87 88
29 30 88 89
29 30 89 90
29 30 90 91
29 30 91 92
29 30 92 93
29 30 93 94
29 30 94 95
29 30 95 96
29 30 96 97
29 30 97 98
29 30 98 99
29 30 99 100
30 31 32 33
30 31 33 34
30 31 34 35
30 31 35 36
30 31 36 37
30 31 37 38
30 31 38 39
30 31 39 40
30 31 40 41
30 31 41 42
30 31 42 43
30 31 43 44
30 31 44 45
30 31 45 46
30 31 46 47
30 31 47 48
30 31 48 49
30 31 49 50
30 31 50 51
30 31 51 52
30 31 52 53
30 31 53 54
30 31 54 55
30 31 55 56
30 31 56 57
30 31 57 58
30 31 58 59
30 31 59 60
30 31 60 61
30 31 61 62
30 31 62 63
30 31 63 64
30 31 64 65
30 31 65 66
30 31 66 67
30 31 67 68
30 31 68 69
30 31 69 70
30 31 70 71
30 31 71 72
30 31 72 73
30 31 73 74
30 31 74 75
30 31 75 76
30 31 76 77
30 31 77 78
30 31 78 79
30 31 79 80
30 31 80 81
30 31 81 82
30 31 82 83
30 31 83 84
30 31 84 85
30 31 85 86
30 31 86 87
30 31 87 88
30 31 88 89
30 31 89 90
30 31 90 91
30 31 91 92
30 31 92 93
30 31 93 94
30 31 94 95
30 31 95 96
30 31 96 97
30 31 97 98
30 31 98 99
30 31 99 100
31 32 33 34
31 32 34 35
31 32 35 36
31 32 36 37
31 32 37 38
31 32 38 39
31 32 39 40
31 32 40 41
31 32 41 42
31 32 42 43
31 32 43 44
31 32 44 45
31 32 45 46
31 32 46 47
31 32 47 48
31 32 48 49
31 32 49 50
31 32 50 51
31 32 51 52
31 32 52 53
31 32 53 54
31 32 54 55
31 32 55 56
31 32 56 57
31 32 57 58
31 32 58 59
31 32 59 60
31 32 60 61
31 32 61 62
31 32 62 63
31 32 63 64
31 32 64 65
31 32 65 66
31 32 66 67
31 32 67 68
31 32 68 69
31 32 69 70
31 32 70 71
31 32 71 72
31 32 72 73
31 32 73 74
31 32 74 75
31 32 75 76
31 32 76 77
31 32 77 78
31 32 78 79
31 32 79 80
31 32 80 81
31 32 81 82
31 32 82 83
31 32 83 84
31 32 84 85
31 32 85 86
31 32 86 87
31 32 87 88
31 32 88 89
31 32 89 90
31 32 90 91
31 32 91 92
31 32 92 93
31 32 93 94
31 32 94 95
31 32 95 96
31 32 96 97
31 32 97 98
31 32 98 99
31 32 99 100
32 33 34 35
32 33 35 36
32 33 36 37
32 33 37 38
32 33 38 39
32 33 39 40
32 33 40 41
32 33 41 42
32 33 42 43
32 33 43 44
32 33 44 45
32 33 45 46
32 33 46 47
32 33 47 48
32 33 48 49
32 33 49 50
32 33 50 51
32 33 51 52
32 33 52 53
32 33 53 54
32 33 54 55
32 33 55 56
32 33 56 57
32 33 57 58
32 33 58 59
32 33 59 60
32 33 60 61
32 33 61 62
32 33 62 63
32 33 63 64
32 33 64 65
32 33 65 66
32 33 66 67
32 33 67 68
32 33 68 69
32 33 69 70
32 33 70 71
32 33 71 72
32 33 72 73
32 33 73 74
32 33 74 75
32 33 75 76
32 33 76 77
32 33 77 78
32 33 78 79
32 33 79 80
32 33 80 81
32 33 81 82
32 33 82 83
32 33 83 84
32 33 84 85
32 33 85 86
32 33 86 87
32 33 87 88
32 33 88 89
32 33 89 90
32 33 90 91
32 33 91 92
32 33 92 93
32 33 93 94
32 33 94 95
32 33 95 96
32 33 96 97
32 33 97 98
32 33 98 99
32 33 99 100
33 34 35 36
33 34 36 37
33 34 37 38
33 34 38 39
33 34 39 40
33 34 40 41
33 34 41 42
33 34 42 43
33 34 43 44
33 34 44 45
33 34 45 46
33 34 46 47
33 34 47 48
33 34 48 49
33 34 49 50
33 34 50 51
33 34 51 52
33 34 52 53
33 34 53 54
33 34 54 55
33 34 55 56
33 34 56 57
33 34 57 58
33 34 58 59
33 34 59 60
33 34 60 61
33 34 61 62
33 34 62 63
33 34 63 64
33 34 64 65
33 34 65 66
33 34 66 67
33 34 67 68
33 34 68 69
33 34 69 70
33 34 70 71
33 34 71 72
33 34 72 73
33 34 73 74
33 34 74 75
33 34 75 76
33 34 76 77
33 34 77 78
33 34 78 79
33 34 79 80
33 34 80 81
33 34 81 82
33 34 82 83
33 34 83 84
33 34 84 85
33 34 85 86
33 34 86 87
33 34 87 88
33 34 88 89
33 34 89 90
33 34 90 91
33 34 91 92
33 34 92 93
33 34 93 94
33 34 94 95
33 34 95 96
33 34 96 97
33 34 97 98
33 34 98 99
33 34 99 100
34 35 36 37
34 35 37 38
34 35 38 39
34 35 39 40
34 35 40 41
34 35 41 42
34 35 42 43
34 35 43 44
34 35 44 45
34 35 45 46
34 35 46 47
34 35 47 48
34 35 48 49
34 35 49 50
34 35 50 51
34 35 51 52
34 35 52 53
34 35 53 54
34 35 54 55
34 35 55 56
34 35 56 57
34 35 57 58
34 35 58 59
34 35 59 60
34 35 60 61
34 35 61 62
34 35 62 63
34 35 63 64
34 35 64 65
34 35 65 66
34 35 66 67
34 35 67 68
34 35 68 69
34 35 69 70
34 35 70 71
34 35 71 72
34 35 72 73
34 35 73 74
34 35 74 75
34 35 75 76
34 35 76 77
34 35 77 78
34 35 78 79
34 35 79 80
34 35 80 81
34 35 81 82
34 35 82 83
34 35 83 84
34 35 84 85
34 35 85 86
34 35 86 87
34 35 87 88
34 35 88 89
34 35 89 90
34 35 90 91
34 35 91 92
34 35 92 93
34 35 93 94
34 35 94 95
34 35 95 96
34 35 96 97
34 35 97 98
34 35 98 99
34 35 99 100
35 36 37 38
35 36 38 39
35 36 39 40
35 36 40 41
35 36 41 42
35 36 42 43
35 36 43 44
35 36 44 45
35 36 45 46
35 36 46 47
35 36 47 48
35 36 48 49
35 36 49 50
35 36 50 51
35 36 51 52
35 36 52 53
35 36 53 54
35 36 54 55
35 36 55 56
35 36 56 57
35 36 57 58
35 36 58 59
35 36 59 60
35 36 60 61
35 36 61 62
35 36 62 63
35 36 63 64
35 36 64 65
35 36 65 66
35 36 66 67
35 36 67 68
35 36 68 69
35 36 69 70
35 36 70 71
35 36 71 72
35 36 72 73
35 36 73 74
35 36 74 75
35 36 75 76
35 36 76 77
35 36 77 78
35 36 78 79
35 36 79 80
35 36 80 81
35 36 81 82
35 36 82 83
35 36 83 84
35 36 84 85
35 36 85 86
35 36 86 87
35 36 87 88
35 36 88 89
35 36 89 90
35 36 90 91
35 36 91 92
35 36 92 93
35 36 93 94
35 36 94 95
35 36 95 96
35 36 96 97
35 36 97 98
35 36 98 99
35 36 99 100
36 37 38 39
36 37 39 40
36 37 40 41
36 37 41 42
36 37 42 43
36 37 43 44
36 37 44 45
36 37 45 46
36 37 46 47
36 37 47 48
36 37 48 49
36 37 49 50
36 37 50 51
36 37 51 52
36 37 52 53
36 37 53 54
36 37 54 55
36 37 55 56
36 37 56 57
36 37 57 58
36 37 58 59
36 37 59 60
36 37 60 61
36 37 61 62
36 37 62 63
36 37 63 64
36 37 64 65
36 37 65 66
36 37 66 67
36 37 67 68
36 37 68 69
36 37 69 70
36 37 70 71
36 37 71 72
36 37 72 73
36 37 73 74
36 37 74 75
36 37 75 76
36 37 76 77
36 37 77 78
36 37 78 79
36 37 79 80
36 37 80 81
36 37 81 82
36 37 82 83
36 37 83 84
36 37 84 85
36 37 85 86
36 37 86 87
36 37 87 88
36 37 88 89
36 37 89 90
36 37 90 91
36 37 91 92
36 37 92 93
36 37 93 94
36 37 94 95
36 37 95 96
36 37 96 97
36 37 97 98
36 37 98 99
36 37 99 100
37 38 39 40
37 38 40 41
37 38 41 42
37 38 42 43
37 38 43 44
37 38 44 45
37 38 45 46
37 38 46 47
37 38 47 48
37 38 48 49
37 38 49 50
37 38 50 51
37 38 51 52
37 38 52 53
37 38 53 54
37 38 54 55
37 38 55 56
37 38 56 57
37 38 57 58
37 38 58 59
37 38 59 60
37 38 60 61
37 38 61 62
37 38 62 63
37 38 63 64
37 38 64 65
37 38 65 66
37 38 66 67
37 38 67 68
37 38 68 69
37 38 69 70
37 38 70 71
37 38 71 72
37 38 72 73
37 38 73 74
37 38 74 75
37 38 75 76
37 38 76 77
37 38 77 78
37 38 78 79
37 38 79 80
37 38 80 81
37 38 81 82
37 38 82 83
37 38 83 84
37 38 84 85
37 38 85 86
37 38 86 87
37 38 87 88
37 38 88 89
37 38 89 90
37 38 90 91
37 38 91 92
37 38 92 93
37 38 93 94
37 38 94 95
37 38 95 96
37 38 96 97
37 38 97 98
37 38 98 99
37 38 99 100
38 39 40 41
38 39 41 42
38 39 42 43
38 39 43 44
38 39 44 45
38 39 45 46
38 39 46 47
38 39 47 48
38 39 48 49
38 39 49 50
38 39 50 51
38 39 51 52
38 39 52 53
38 39 53 54
38 39 54 55
38 39 55 56
38 39 56 57
38 39 57 58
38 39 58 59
38 39 59 60
38 39 60 61
38 39 61 62
38 39 62 63
38 39 63 64
38 39 64 65
38 39 65 66
38 39 66 67
38 39 67 68
38 39 68 69
38 39 69 70
38 39 70 71
38 39 71 72
38 39 72 73
38 39 73 74
38 39 74 75
38 39 75 76
38 39 76 77
38 39 77 78
38 39 78 79
38 39 79 80
38 39 80 81
38 39 81 82
38 39 82 83
38 39 83 84
38 39 84 85
38 39 85 86
38 39 86 87
38 39 87 88
38 39 88 89
38 39 89 90
38 39 90 91
38 39 91 92
38 39 92 93
38 39 93 94
38 39 94 95
38 39 95 96
38 39 96 97
38 39 97 98
38 39 98 99
38 39 99 100
39 40 41 42
39 40 42 43
39 40 43 44
39 40 44 45
39 40 45 46
39 40 46 47
39 40 47 48
39 40 48 49
39 40 49 50
39 40 50 51
39 40 51 52
39 40 52 53
39 40 53 54
39 40 54 55
39 40 55 56
39 40 56 57
39 40 57 58
39 40 58 59
39 40 59 60
39 40 60 61
39 40 61 62
39 40 62 63
39 40 63 64
39 40 64 65
39 40 65 66
39 40 66 67
39 40 67 68
39 40 68 69
39 40 69 70
39 40 70 71
39 40 71 72
39 40 72 73
39 40 73 74
39 40 74 75
39 40 75 76
39 40 76 77
39 40 77 78
39 40 78 79
39 40 79 80
39 40 80 81
39 40 81 82
39 40 82 83
39 40 83 84
39 40 84 85
39 40 85 86
39 40 86 87
39 40 87 88
39 40 88 89
39 40 89 90
39 40 90 91
39 40 91 92
39 40 92 93
39 40 93 94
39 40 94 95
39 40 95 96
39 40 96 97
39 40 97 98
39 40 98 99
39 40 99 100
40 41 42 43
40 41 43 44
40 41 44 45
40 41 45 46
40 41 46 47
40 41 47 48
40 41 48 49
40 41 49 50
40 41 50 51
40 41 51 52
40 41 52 53
40 41 53 54
40 41 54 55
40 41 55 56
40 41 56 57
40 41 57 58
40 41 58 59
40 41 59 60
40 41 60 61
40 41 61 62
40 41 62 63
40 41 63 64
40 41 64 65
40 41 65 66
40 41 66 67
40 41 67 68
40 41 68 69
40 41 69 70
40 41 70 71
40 41 71 72
40 41 72 73
40 41 73 74
40 41 74 75
40 41 75 76
40 41 76 77
40 41 77 78
40 41 78 79
40 41 79 80
40 41 80 81
40 41 81 82
40 41 82 83
40 41 83 84
40 41 84 85
40 41 85 86
40 41 86 87
40 41 87 88
40 41 88 89
40 41 89 90
40 41 90 91
40 41 91 92
40 41 92 93
40 41 93 94
40 41 94 95
40 41 95 96
40 41 96 97
40 41 97 98
40 41 98 99
40 41 99 100
41 42 43 44
41 42 44 45
41 42 45 46
41 42 46 47
41 42 47 48
41 42 48 49
41 42 49 50
41 42 50 51
41 42 51 52
41 42 52 53
41 42 53 54
41 42 54 55
41 42 55 56
41 42 56 57
41 42 57 58
41 42 58 59
41 42 59 60
41 42 60 61
41 42 61 62
41 42 62 63
41 42 63 64
41 42 64 65
41 42 65 66
41 42 66 67
41 42 67 68
41 42 68 69
41 42 69 70
41 42 70 71
41 42 71 72
41 42 72 73
41 42 73 74
41 42 74 75
41 42 75 76
41 42 76 77
41 42 77 78
41 42 78 79
41 42 79 80
41 42 80 81
41 42 81 82
41 42 82 83
41 42 83 84
41 42 84 85
41 42 85 86
41 42 86 87
41 42 87 88
41 42 88 89
41 42 89 90
41 42 90 91
41 42 91 92
41 42 92 93
41 42 93 94
41 42 94 95
41 42 95 96
41 42 96 97
41 42 97 98
41 42 98 99
41 42 99 100
42 43 44 45
42 43 45 46
42 43 46 47
42 43 47 48
42 43 48 49
42 43 49 50
42 43 50 51
42 43 51 52
42 43 52 53
42 43 53 54
42 43 54 55
42 43 55 56
42 43 56 57
42 43 57 58
42 43 58 59
42 43 59 60
42 43 60 61
42 43 61 62
42 43 62 63
42 43 63 64
42 43 64 65
42 43 65 66
42 43 66 67
42 43 67 68
42 43 68 69
42 43 69 70
42 43 70 71
42 43 71 72
42 43 72 73
42 43 73 74
42 43 74 75
42 43 75 76
42 43 76 77
42 43 77 78
